dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,windspeed,casual,registered,cnt,day,dayInstant,pct_registered,pct_registered_hourly,pct_registered_monthly,day_night,temp*windspeed,hum^2
2012-07-04,13083,3,1,7,7,1,3,0,1,0.68,0.0,10,62,72,4,morning,0.8611111111111112,0.9052410889673277,0.7628164345093923,1,0.0,0.42250000000000004
2012-07-04,13084,3,1,7,8,1,3,0,1,0.7,0.1045,43,110,153,4,morning,0.7189542483660131,0.8967975977869581,0.7628164345093923,1,0.07314999999999999,0.3721
2012-07-04,13085,3,1,7,9,1,3,0,1,0.76,0.0,90,203,293,4,morning,0.6928327645051194,0.854061979877075,0.7628164345093923,1,0.0,0.27040000000000003
2012-07-04,13086,3,1,7,10,1,3,0,1,0.8,0.0,143,304,447,4,midday,0.680089485458613,0.7610313538911803,0.7628164345093923,1,0.0,0.2116
2012-07-04,13087,3,1,7,11,1,3,0,1,0.82,0.1343,164,321,485,4,midday,0.6618556701030928,0.7484355684678509,0.7628164345093923,1,0.110126,0.2116
2012-07-04,13088,3,1,7,12,1,3,0,1,0.86,0.2239,164,330,494,4,midday,0.6680161943319838,0.7706762783326729,0.7628164345093923,1,0.19255399999999998,0.16809999999999997
2012-07-04,13089,3,1,7,13,1,3,0,1,0.9,0.0,177,322,499,4,midday,0.6452905811623246,0.7616378079174793,0.7628164345093923,1,0.0,0.12249999999999998
2012-07-04,13090,3,1,7,14,1,3,0,1,0.9,0.1642,190,357,547,4,midday,0.6526508226691042,0.7343085608927046,0.7628164345093923,1,0.14778000000000002,0.1369
2012-07-04,13091,3,1,7,15,1,3,0,1,0.92,0.2985,155,299,454,4,midday,0.6585903083700441,0.7443709615117798,0.7628164345093923,1,0.27462,0.12249999999999998
2012-07-04,13092,3,1,7,16,1,3,0,1,0.92,0.2537,163,226,389,4,midday,0.5809768637532133,0.7915030545157116,0.7628164345093923,1,0.233404,0.12249999999999998
2012-07-04,13093,3,1,7,17,1,3,0,1,0.92,0.2985,161,253,414,4,midday,0.6111111111111112,0.8218719530675913,0.7628164345093923,1,0.27462,0.12249999999999998
2012-07-04,13094,3,1,7,18,1,3,0,1,0.9,0.194,159,271,430,4,afternoon,0.6302325581395349,0.841917754177425,0.7628164345093923,1,0.1746,0.17639999999999997
2012-07-04,13095,3,1,7,19,1,3,0,1,0.86,0.2239,177,255,432,4,afternoon,0.5902777777777778,0.8453556597500091,0.7628164345093923,1,0.19255399999999998,0.22089999999999999
2012-07-04,13096,3,1,7,20,1,3,0,1,0.86,0.2239,237,314,551,4,afternoon,0.5698729582577132,0.8440735162678698,0.7628164345093923,1,0.19255399999999998,0.22089999999999999
2012-07-04,13097,3,1,7,21,1,3,0,1,0.84,0.1343,222,362,584,4,afternoon,0.6198630136986302,0.8463485753419405,0.7628164345093923,1,0.112812,0.28090000000000004
2012-07-04,13098,3,1,7,22,1,3,0,1,0.82,0.2239,175,327,502,4,night,0.651394422310757,0.8437551432947441,0.7628164345093923,1,0.18359799999999998,0.31360000000000005
2012-07-04,13099,3,1,7,23,1,3,0,2,0.78,0.0896,31,152,183,4,night,0.8306010928961749,0.8388922846577078,0.7628164345093923,1,0.069888,0.18489999999999998
2012-07-05,13100,3,1,7,0,0,4,1,1,0.74,0.1045,17,71,88,5,night,0.8068181818181818,0.8163168826313831,0.7628164345093923,0,0.07733,0.2601
2012-07-05,13101,3,1,7,1,0,4,1,1,0.74,0.2836,6,24,30,5,night,0.8,0.8018548480591745,0.7628164345093923,0,0.20986400000000002,0.2601
2012-07-05,13102,3,1,7,2,0,4,1,1,0.74,0.0,4,14,18,5,night,0.7777777777777778,0.7990380385685414,0.7628164345093923,0,0.0,0.2601
2012-07-05,13103,3,1,7,3,0,4,1,1,0.72,0.194,2,5,7,5,night,0.7142857142857143,0.8173170279753528,0.7628164345093923,0,0.13968,0.2916
2012-07-05,13104,3,1,7,4,0,4,1,1,0.72,0.0,0,7,7,5,night,1.0,0.8342918234201965,0.7628164345093923,0,0.0,0.3364
2012-07-05,13105,3,1,7,5,0,4,1,1,0.72,0.0,1,28,29,5,night,0.9655172413793104,0.9090063926361744,0.7628164345093923,0,0.0,0.3844
2012-07-05,13106,3,1,7,6,0,4,1,1,0.72,0.0,3,130,133,5,morning,0.9774436090225563,0.9054121705685394,0.7628164345093923,0,0.0,0.3364
2012-07-05,13107,3,1,7,7,0,4,1,1,0.76,0.0,27,316,343,5,morning,0.9212827988338192,0.9052410889673277,0.7628164345093923,1,0.0,0.30250000000000005
2012-07-05,13108,3,1,7,8,0,4,1,1,0.8,0.1343,36,514,550,5,morning,0.9345454545454546,0.8967975977869581,0.7628164345093923,1,0.10744000000000001,0.24009999999999998
2012-07-05,13109,3,1,7,9,0,4,1,1,0.84,0.2985,47,246,293,5,morning,0.8395904436860068,0.854061979877075,0.7628164345093923,1,0.25073999999999996,0.24009999999999998
2012-07-05,13110,3,1,7,10,0,4,1,1,0.86,0.3582,69,117,186,5,midday,0.6290322580645161,0.7610313538911803,0.7628164345093923,1,0.308052,0.1936
2012-07-05,13111,3,1,7,11,0,4,1,1,0.9,0.2985,107,137,244,5,midday,0.5614754098360656,0.7484355684678509,0.7628164345093923,1,0.26865,0.12249999999999998
2012-07-05,13112,3,1,7,12,0,4,1,1,0.9,0.3582,88,188,276,5,midday,0.6811594202898551,0.7706762783326729,0.7628164345093923,1,0.32238,0.12249999999999998
2012-07-05,13113,3,1,7,13,0,4,1,1,0.92,0.2239,129,181,310,5,midday,0.5838709677419355,0.7616378079174793,0.7628164345093923,1,0.205988,0.10890000000000001
2012-07-05,13114,3,1,7,14,0,4,1,1,0.92,0.3284,87,154,241,5,midday,0.6390041493775933,0.7343085608927046,0.7628164345093923,1,0.30212800000000006,0.10890000000000001
2012-07-05,13115,3,1,7,15,0,4,1,1,0.92,0.3582,71,183,254,5,midday,0.7204724409448819,0.7443709615117798,0.7628164345093923,1,0.329544,0.10890000000000001
2012-07-05,13116,3,1,7,16,0,4,1,1,0.92,0.2537,109,324,433,5,midday,0.7482678983833718,0.7915030545157116,0.7628164345093923,1,0.233404,0.10890000000000001
2012-07-05,13118,3,1,7,18,0,4,1,2,0.9,0.3284,96,511,607,5,afternoon,0.841845140032949,0.841917754177425,0.7628164345093923,1,0.29556000000000004,0.1521
2012-07-05,13119,3,1,7,19,0,4,1,2,0.88,0.2537,128,375,503,5,afternoon,0.7455268389662028,0.8453556597500091,0.7628164345093923,1,0.22325599999999998,0.1521
2012-07-05,13120,3,1,7,20,0,4,1,2,0.86,0.2239,78,243,321,5,afternoon,0.7570093457943925,0.8440735162678698,0.7628164345093923,1,0.19255399999999998,0.16809999999999997
2012-07-05,13121,3,1,7,21,0,4,1,1,0.84,0.194,91,232,323,5,afternoon,0.718266253869969,0.8463485753419405,0.7628164345093923,1,0.16296,0.22089999999999999
2012-07-05,13122,3,1,7,22,0,4,1,1,0.82,0.1343,63,162,225,5,night,0.72,0.8437551432947441,0.7628164345093923,1,0.110126,0.34809999999999997
2012-07-05,13123,3,1,7,23,0,4,1,1,0.8,0.1642,32,99,131,5,night,0.7557251908396947,0.8388922846577078,0.7628164345093923,1,0.13136,0.30250000000000005
2012-07-06,13124,3,1,7,0,0,5,1,1,0.78,0.1343,39,63,102,6,night,0.6176470588235294,0.8163168826313831,0.7628164345093923,0,0.104754,0.3844
2012-07-06,13125,3,1,7,1,0,5,1,1,0.78,0.2239,7,22,29,6,night,0.7586206896551724,0.8018548480591745,0.7628164345093923,0,0.174642,0.30250000000000005
2012-07-06,13126,3,1,7,2,0,5,1,1,0.76,0.1343,4,13,17,6,night,0.7647058823529411,0.7990380385685414,0.7628164345093923,0,0.102068,0.3844
2012-07-06,13127,3,1,7,3,0,5,1,2,0.74,0.194,1,6,7,6,night,0.8571428571428571,0.8173170279753528,0.7628164345093923,0,0.14356,0.48999999999999994
2012-07-06,13128,3,1,7,4,0,5,1,1,0.74,0.2239,2,4,6,6,night,0.6666666666666666,0.8342918234201965,0.7628164345093923,0,0.165686,0.43560000000000004
2012-07-06,13129,3,1,7,5,0,5,1,1,0.74,0.194,4,31,35,6,night,0.8857142857142857,0.9090063926361744,0.7628164345093923,0,0.14356,0.43560000000000004
2012-07-06,13130,3,1,7,6,0,5,1,1,0.74,0.194,4,127,131,6,morning,0.9694656488549618,0.9054121705685394,0.7628164345093923,0,0.14356,0.43560000000000004
2012-07-06,13131,3,1,7,7,0,5,1,1,0.78,0.1343,20,333,353,6,morning,0.943342776203966,0.9052410889673277,0.7628164345093923,1,0.104754,0.2116
2012-07-06,13132,3,1,7,8,0,5,1,1,0.8,0.1642,28,557,585,6,morning,0.9521367521367521,0.8967975977869581,0.7628164345093923,1,0.13136,0.16809999999999997
2012-07-06,13133,3,1,7,9,0,5,1,1,0.82,0.1343,55,249,304,6,morning,0.819078947368421,0.854061979877075,0.7628164345093923,1,0.110126,0.1296
2012-07-06,13134,3,1,7,10,0,5,1,1,0.86,0.0,80,130,210,6,midday,0.6190476190476191,0.7610313538911803,0.7628164345093923,1,0.0,0.09
2012-07-06,13135,3,1,7,11,0,5,1,1,0.84,0.0896,92,141,233,6,midday,0.6051502145922747,0.7484355684678509,0.7628164345093923,1,0.075264,0.1024
2012-07-06,13136,3,1,7,12,0,5,1,1,0.88,0.1045,111,220,331,6,midday,0.6646525679758308,0.7706762783326729,0.7628164345093923,1,0.09196,0.07840000000000001
2012-07-06,13137,3,1,7,13,0,5,1,1,0.9,0.1045,99,194,293,6,midday,0.6621160409556314,0.7616378079174793,0.7628164345093923,1,0.09405,0.0729
2012-07-06,13138,3,1,7,14,0,5,1,1,0.9,0.1642,91,184,275,6,midday,0.6690909090909091,0.7343085608927046,0.7628164345093923,1,0.14778000000000002,0.0961
2012-07-06,13139,3,1,7,15,0,5,1,1,0.92,0.194,79,206,285,6,midday,0.7228070175438597,0.7443709615117798,0.7628164345093923,1,0.17848,0.0841
2012-07-06,13140,3,1,7,16,0,5,1,1,0.92,0.1045,69,300,369,6,midday,0.8130081300813008,0.7915030545157116,0.7628164345093923,1,0.09614,0.0841
2012-07-06,13141,3,1,7,17,0,5,1,1,0.92,0.0,90,486,576,6,midday,0.84375,0.8218719530675913,0.7628164345093923,1,0.0,0.0841
2012-07-06,13142,3,1,7,18,0,5,1,1,0.9,0.2537,106,454,560,6,afternoon,0.8107142857142857,0.841917754177425,0.7628164345093923,1,0.22832999999999998,0.10890000000000001
2012-07-06,13143,3,1,7,19,0,5,1,1,0.88,0.2239,112,306,418,6,afternoon,0.7320574162679426,0.8453556597500091,0.7628164345093923,1,0.19703199999999998,0.12249999999999998
2012-07-06,13144,3,1,7,20,0,5,1,1,0.86,0.1045,91,245,336,6,afternoon,0.7291666666666666,0.8440735162678698,0.7628164345093923,1,0.08986999999999999,0.1521
2012-07-06,13145,3,1,7,21,0,5,1,1,0.82,0.1343,77,223,300,6,afternoon,0.7433333333333333,0.8463485753419405,0.7628164345093923,1,0.110126,0.27040000000000003
2012-07-06,13146,3,1,7,22,0,5,1,1,0.8,0.194,78,210,288,6,night,0.7291666666666666,0.8437551432947441,0.7628164345093923,1,0.1552,0.30250000000000005
2012-07-06,13147,3,1,7,23,0,5,1,1,0.8,0.1045,27,137,164,6,night,0.8353658536585366,0.8388922846577078,0.7628164345093923,1,0.08360000000000001,0.39690000000000003
2012-07-07,13148,3,1,7,0,0,6,0,1,0.78,0.1343,35,115,150,7,night,0.7666666666666667,0.8163168826313831,0.7628164345093923,0,0.104754,0.43560000000000004
2012-07-07,13149,3,1,7,1,0,6,0,1,0.76,0.1642,16,55,71,7,night,0.7746478873239436,0.8018548480591745,0.7628164345093923,0,0.12479200000000001,0.48999999999999994
2012-07-07,13150,3,1,7,2,0,6,0,1,0.76,0.1642,11,47,58,7,night,0.8103448275862069,0.7990380385685414,0.7628164345093923,0,0.12479200000000001,0.5184
2012-07-07,13151,3,1,7,3,0,6,0,1,0.74,0.1343,12,19,31,7,night,0.6129032258064516,0.8173170279753528,0.7628164345093923,0,0.099382,0.5476
2012-07-07,13152,3,1,7,4,0,6,0,1,0.74,0.1642,3,13,16,7,night,0.8125,0.8342918234201965,0.7628164345093923,0,0.121508,0.5476
2012-07-07,13153,3,1,7,5,0,6,0,1,0.74,0.194,2,12,14,7,night,0.8571428571428571,0.9090063926361744,0.7628164345093923,0,0.14356,0.5476
2012-07-07,13154,3,1,7,6,0,6,0,1,0.74,0.1045,4,27,31,7,morning,0.8709677419354839,0.9054121705685394,0.7628164345093923,0,0.07733,0.5476
2012-07-07,13155,3,1,7,7,0,6,0,1,0.78,0.1045,8,63,71,7,morning,0.8873239436619719,0.9052410889673277,0.7628164345093923,1,0.08151,0.43560000000000004
2012-07-07,13156,3,1,7,8,0,6,0,1,0.82,0.194,32,120,152,7,morning,0.7894736842105263,0.8967975977869581,0.7628164345093923,1,0.15908,0.39690000000000003
2012-07-07,13157,3,1,7,9,0,6,0,1,0.84,0.1642,69,187,256,7,morning,0.73046875,0.854061979877075,0.7628164345093923,1,0.137928,0.34809999999999997
2012-07-07,13158,3,1,7,10,0,6,0,1,0.92,0.2239,100,225,325,7,midday,0.6923076923076923,0.7610313538911803,0.7628164345093923,1,0.205988,0.1369
2012-07-07,13159,3,1,7,11,0,6,0,1,0.94,0.194,122,245,367,7,midday,0.667574931880109,0.7484355684678509,0.7628164345093923,1,0.18236,0.1444
2012-07-07,13160,3,1,7,12,0,6,0,1,0.96,0.3582,124,218,342,7,midday,0.6374269005847953,0.7706762783326729,0.7628164345093923,1,0.343872,0.0961
2012-07-07,13161,3,1,7,13,0,6,0,2,0.96,0.2537,116,244,360,7,midday,0.6777777777777778,0.7616378079174793,0.7628164345093923,1,0.24355199999999996,0.0961
2012-07-07,13162,3,1,7,14,0,6,0,2,0.96,0.1343,105,203,308,7,midday,0.6590909090909091,0.7343085608927046,0.7628164345093923,1,0.128928,0.09
2012-07-07,13163,3,1,7,15,0,6,0,1,0.96,0.0,113,193,306,7,midday,0.630718954248366,0.7443709615117798,0.7628164345093923,1,0.0,0.06760000000000001
2012-07-07,13164,3,1,7,16,0,6,0,1,1.0,0.1642,102,192,294,7,midday,0.6530612244897959,0.7915030545157116,0.7628164345093923,1,0.1642,0.0361
2012-07-07,13165,3,1,7,17,0,6,0,1,0.96,0.1343,103,176,279,7,midday,0.6308243727598566,0.8218719530675913,0.7628164345093923,1,0.128928,0.06760000000000001
2012-07-07,13166,3,1,7,18,0,6,0,1,0.94,0.0896,83,194,277,7,afternoon,0.7003610108303249,0.841917754177425,0.7628164345093923,1,0.084224,0.0841
2012-07-07,13167,3,1,7,19,0,6,0,1,0.92,0.1343,68,219,287,7,afternoon,0.7630662020905923,0.8453556597500091,0.7628164345093923,1,0.12355600000000001,0.10890000000000001
2012-07-07,13168,3,1,7,20,0,6,0,1,0.9,0.1642,79,197,276,7,afternoon,0.7137681159420289,0.8440735162678698,0.7628164345093923,1,0.14778000000000002,0.1369
2012-07-07,13169,3,1,7,21,0,6,0,1,0.88,0.194,51,150,201,7,afternoon,0.746268656716418,0.8463485753419405,0.7628164345093923,1,0.17072,0.1369
2012-07-07,13170,3,1,7,22,0,6,0,1,0.84,0.194,56,164,220,7,night,0.7454545454545455,0.8437551432947441,0.7628164345093923,1,0.16296,0.34809999999999997
2012-07-07,13171,3,1,7,23,0,6,0,1,0.84,0.1642,34,114,148,7,night,0.7702702702702703,0.8388922846577078,0.7628164345093923,1,0.137928,0.31360000000000005
2012-07-08,13172,3,1,7,0,0,0,0,1,0.82,0.1343,22,125,147,8,night,0.8503401360544217,0.8163168826313831,0.7628164345093923,0,0.110126,0.31360000000000005
2012-07-08,13173,3,1,7,1,0,0,0,1,0.82,0.1045,25,99,124,8,night,0.7983870967741935,0.8018548480591745,0.7628164345093923,0,0.08568999999999999,0.31360000000000005
2012-07-08,13174,3,1,7,2,0,0,0,1,0.82,0.1045,11,59,70,8,night,0.8428571428571429,0.7990380385685414,0.7628164345093923,0,0.08568999999999999,0.27040000000000003
2012-07-08,13175,3,1,7,3,0,0,0,1,0.8,0.1045,1,34,35,8,night,0.9714285714285714,0.8173170279753528,0.7628164345093923,0,0.08360000000000001,0.34809999999999997
2012-07-08,13176,3,1,7,4,0,0,0,1,0.78,0.1045,2,11,13,8,night,0.8461538461538461,0.8342918234201965,0.7628164345093923,0,0.08151,0.43560000000000004
2012-07-08,13177,3,1,7,5,0,0,0,1,0.78,0.0,1,5,6,8,night,0.8333333333333334,0.9090063926361744,0.7628164345093923,0,0.0,0.3844
2012-07-08,13178,3,1,7,6,0,0,0,1,0.78,0.1343,5,16,21,8,morning,0.7619047619047619,0.9054121705685394,0.7628164345093923,0,0.104754,0.48999999999999994
2012-07-08,13179,3,1,7,7,0,0,0,1,0.8,0.0,19,33,52,8,morning,0.6346153846153846,0.9052410889673277,0.7628164345093923,1,0.0,0.43560000000000004
2012-07-08,13180,3,1,7,8,0,0,0,1,0.84,0.1343,35,95,130,8,morning,0.7307692307692307,0.8967975977869581,0.7628164345093923,1,0.112812,0.28090000000000004
2012-07-08,13181,3,1,7,9,0,0,0,1,0.86,0.1045,70,172,242,8,morning,0.7107438016528925,0.854061979877075,0.7628164345093923,1,0.08986999999999999,0.25
2012-07-08,13182,3,1,7,10,0,0,0,1,0.9,0.0,85,234,319,8,midday,0.7335423197492164,0.7610313538911803,0.7628164345093923,1,0.0,0.2025
2012-07-08,13183,3,1,7,11,0,0,0,1,0.92,0.2985,120,269,389,8,midday,0.6915167095115681,0.7484355684678509,0.7628164345093923,1,0.27462,0.17639999999999997
2012-07-08,13184,3,1,7,12,0,0,0,1,0.92,0.194,105,271,376,8,midday,0.7207446808510638,0.7706762783326729,0.7628164345093923,1,0.17848,0.17639999999999997
2012-07-08,13185,3,1,7,13,0,0,0,1,0.94,0.2537,118,219,337,8,midday,0.6498516320474778,0.7616378079174793,0.7628164345093923,1,0.23847799999999997,0.1444
2012-07-08,13186,3,1,7,14,0,0,0,1,0.96,0.1642,77,235,312,8,midday,0.7532051282051282,0.7343085608927046,0.7628164345093923,1,0.157632,0.1296
2012-07-08,13187,3,1,7,15,0,0,0,3,0.92,0.2836,80,218,298,8,midday,0.7315436241610739,0.7443709615117798,0.7628164345093923,1,0.26091200000000003,0.17639999999999997
2012-07-08,13188,3,1,7,16,0,0,0,2,0.8,0.2239,65,226,291,8,midday,0.7766323024054983,0.7915030545157116,0.7628164345093923,1,0.17912,0.43560000000000004
2012-07-08,13189,3,1,7,17,0,0,0,1,0.78,0.0,68,202,270,8,midday,0.7481481481481481,0.8218719530675913,0.7628164345093923,1,0.0,0.34809999999999997
2012-07-08,13190,3,1,7,18,0,0,0,1,0.78,0.1045,54,199,253,8,afternoon,0.7865612648221344,0.841917754177425,0.7628164345093923,1,0.08151,0.3844
2012-07-08,13191,3,1,7,19,0,0,0,1,0.78,0.1642,66,184,250,8,afternoon,0.736,0.8453556597500091,0.7628164345093923,1,0.12807600000000002,0.3844
2012-07-08,13192,3,1,7,20,0,0,0,1,0.76,0.0896,79,206,285,8,afternoon,0.7228070175438597,0.8440735162678698,0.7628164345093923,1,0.068096,0.48999999999999994
2012-07-08,13193,3,1,7,21,0,0,0,1,0.76,0.1343,58,149,207,8,afternoon,0.7198067632850241,0.8463485753419405,0.7628164345093923,1,0.102068,0.48999999999999994
2012-07-08,13194,3,1,7,22,0,0,0,3,0.74,0.0896,12,110,122,8,night,0.9016393442622951,0.8437551432947441,0.7628164345093923,1,0.066304,0.48999999999999994
2012-07-08,13195,3,1,7,23,0,0,0,3,0.68,0.0896,25,98,123,8,night,0.7967479674796748,0.8388922846577078,0.7628164345093923,1,0.060928,0.6889
2012-07-09,13196,3,1,7,0,0,1,1,2,0.68,0.0896,6,33,39,9,night,0.8461538461538461,0.8163168826313831,0.7628164345093923,0,0.060928,0.7921
2012-07-09,13197,3,1,7,1,0,1,1,3,0.7,0.1045,5,13,18,9,night,0.7222222222222222,0.8018548480591745,0.7628164345093923,0,0.07314999999999999,0.7921
2012-07-09,13198,3,1,7,2,0,1,1,3,0.7,0.194,1,4,5,9,night,0.8,0.7990380385685414,0.7628164345093923,0,0.1358,0.7921
2012-07-09,13199,3,1,7,3,0,1,1,3,0.7,0.194,0,5,5,9,night,1.0,0.8173170279753528,0.7628164345093923,0,0.1358,0.7921
2012-07-09,13200,3,1,7,4,0,1,1,3,0.66,0.3881,1,1,2,9,night,0.5,0.8342918234201965,0.7628164345093923,0,0.256146,0.7921
2012-07-09,13201,3,1,7,5,0,1,1,2,0.66,0.2239,1,27,28,9,night,0.9642857142857143,0.9090063926361744,0.7628164345093923,0,0.147774,0.6889
2012-07-09,13202,3,1,7,6,0,1,1,3,0.64,0.2537,6,86,92,9,morning,0.9347826086956522,0.9054121705685394,0.7628164345093923,0,0.16236799999999998,0.7921
2012-07-09,13203,3,1,7,7,0,1,1,3,0.66,0.2239,7,223,230,9,morning,0.9695652173913043,0.9052410889673277,0.7628164345093923,1,0.147774,0.6889
2012-07-09,13204,3,1,7,8,0,1,1,2,0.66,0.1642,26,429,455,9,morning,0.9428571428571428,0.8967975977869581,0.7628164345093923,1,0.10837200000000001,0.6889
2012-07-09,13205,3,1,7,9,0,1,1,2,0.66,0.1642,38,325,363,9,morning,0.8953168044077136,0.854061979877075,0.7628164345093923,1,0.10837200000000001,0.6889
2012-07-09,13206,3,1,7,10,0,1,1,2,0.66,0.194,58,117,175,9,midday,0.6685714285714286,0.7610313538911803,0.7628164345093923,1,0.12804000000000001,0.6889
2012-07-09,13207,3,1,7,11,0,1,1,2,0.72,0.1343,72,144,216,9,midday,0.6666666666666666,0.7484355684678509,0.7628164345093923,1,0.096696,0.3844
2012-07-09,13208,3,1,7,12,0,1,1,2,0.74,0.1343,61,205,266,9,midday,0.7706766917293233,0.7706762783326729,0.7628164345093923,1,0.099382,0.3364
2012-07-09,13209,3,1,7,13,0,1,1,2,0.76,0.2537,67,188,255,9,midday,0.7372549019607844,0.7616378079174793,0.7628164345093923,1,0.19281199999999998,0.30250000000000005
2012-07-09,13210,3,1,7,14,0,1,1,2,0.74,0.2537,58,184,242,9,midday,0.7603305785123967,0.7343085608927046,0.7628164345093923,1,0.187738,0.30250000000000005
2012-07-09,13211,3,1,7,15,0,1,1,2,0.76,0.2239,66,214,280,9,midday,0.7642857142857142,0.7443709615117798,0.7628164345093923,1,0.17016399999999998,0.2025
2012-07-09,13212,3,1,7,16,0,1,1,1,0.78,0.2836,88,325,413,9,midday,0.7869249394673123,0.7915030545157116,0.7628164345093923,1,0.22120800000000002,0.16000000000000003
2012-07-09,13216,3,1,7,20,0,1,1,2,0.74,0.1045,69,378,447,9,afternoon,0.8456375838926175,0.8440735162678698,0.7628164345093923,1,0.07733,0.30250000000000005
2012-07-09,13217,3,1,7,21,0,1,1,2,0.74,0.0896,33,298,331,9,afternoon,0.9003021148036254,0.8463485753419405,0.7628164345093923,1,0.066304,0.30250000000000005
2012-07-09,13218,3,1,7,22,0,1,1,2,0.72,0.1045,35,189,224,9,night,0.84375,0.8437551432947441,0.7628164345093923,1,0.07523999999999999,0.3364
2012-07-09,13219,3,1,7,23,0,1,1,2,0.7,0.1045,22,109,131,9,night,0.8320610687022901,0.8388922846577078,0.7628164345093923,1,0.07314999999999999,0.42250000000000004
2012-07-10,13220,3,1,7,0,0,2,1,1,0.7,0.0896,16,53,69,10,night,0.7681159420289855,0.8163168826313831,0.7628164345093923,0,0.06272,0.48999999999999994
2012-07-10,13221,3,1,7,1,0,2,1,1,0.7,0.1343,0,15,15,10,night,1.0,0.8018548480591745,0.7628164345093923,0,0.09401,0.5476
2012-07-10,13222,3,1,7,2,0,2,1,1,0.7,0.1343,1,15,16,10,night,0.9375,0.7990380385685414,0.7628164345093923,0,0.09401,0.5476
2012-07-10,13223,3,1,7,3,0,2,1,1,0.68,0.0,0,3,3,10,night,1.0,0.8173170279753528,0.7628164345093923,0,0.0,0.6241000000000001
2012-07-10,13224,3,1,7,4,0,2,1,1,0.68,0.1343,0,4,4,10,night,1.0,0.8342918234201965,0.7628164345093923,0,0.091324,0.6241000000000001
2012-07-10,13225,3,1,7,5,0,2,1,1,0.66,0.1343,3,39,42,10,night,0.9285714285714286,0.9090063926361744,0.7628164345093923,0,0.08863800000000001,0.6889
2012-07-10,13226,3,1,7,6,0,2,1,2,0.68,0.1045,4,183,187,10,morning,0.9786096256684492,0.9054121705685394,0.7628164345093923,0,0.07106,0.6241000000000001
2012-07-10,13227,3,1,7,7,0,2,1,2,0.7,0.1045,31,489,520,10,morning,0.9403846153846154,0.9052410889673277,0.7628164345093923,1,0.07314999999999999,0.5476
2012-07-10,13229,3,1,7,9,0,2,1,1,0.74,0.1343,47,284,331,10,morning,0.8580060422960725,0.854061979877075,0.7628164345093923,1,0.099382,0.43560000000000004
2012-07-10,13230,3,1,7,10,0,2,1,1,0.76,0.194,56,134,190,10,midday,0.7052631578947368,0.7610313538911803,0.7628164345093923,1,0.14744000000000002,0.3844
2012-07-10,13231,3,1,7,11,0,2,1,1,0.8,0.194,92,157,249,10,midday,0.6305220883534136,0.7484355684678509,0.7628164345093923,1,0.1552,0.2116
2012-07-10,13232,3,1,7,12,0,2,1,1,0.8,0.1343,69,203,272,10,midday,0.7463235294117647,0.7706762783326729,0.7628164345093923,1,0.10744000000000001,0.16809999999999997
2012-07-10,13233,3,1,7,13,0,2,1,1,0.82,0.194,77,203,280,10,midday,0.725,0.7616378079174793,0.7628164345093923,1,0.15908,0.1444
2012-07-10,13234,3,1,7,14,0,2,1,1,0.82,0.1642,71,171,242,10,midday,0.7066115702479339,0.7343085608927046,0.7628164345093923,1,0.134644,0.1444
2012-07-10,13235,3,1,7,15,0,2,1,1,0.8,0.2239,77,188,265,10,midday,0.7094339622641509,0.7443709615117798,0.7628164345093923,1,0.17912,0.16809999999999997
2012-07-10,13236,3,1,7,16,0,2,1,1,0.8,0.2239,89,346,435,10,midday,0.7954022988505747,0.7915030545157116,0.7628164345093923,1,0.17912,0.18489999999999998
2012-07-10,13239,3,1,7,19,0,2,1,3,0.7,0.2239,55,359,414,10,afternoon,0.8671497584541062,0.8453556597500091,0.7628164345093923,1,0.15672999999999998,0.5476
2012-07-10,13240,3,1,7,20,0,2,1,3,0.64,0.2239,9,75,84,10,afternoon,0.8928571428571429,0.8440735162678698,0.7628164345093923,1,0.143296,0.6889
2012-07-10,13241,3,1,7,21,0,2,1,3,0.64,0.1045,7,83,90,10,afternoon,0.9222222222222223,0.8463485753419405,0.7628164345093923,1,0.06688,0.7921
2012-07-10,13242,3,1,7,22,0,2,1,2,0.64,0.1343,14,125,139,10,night,0.8992805755395683,0.8437551432947441,0.7628164345093923,1,0.085952,0.6889
2012-07-10,13243,3,1,7,23,0,2,1,2,0.64,0.1045,29,74,103,10,night,0.7184466019417476,0.8388922846577078,0.7628164345093923,1,0.06688,0.7921
2012-07-11,13244,3,1,7,0,0,3,1,2,0.66,0.1343,6,38,44,11,night,0.8636363636363636,0.8163168826313831,0.7628164345093923,0,0.08863800000000001,0.6889
2012-07-11,13245,3,1,7,1,0,3,1,1,0.64,0.0,3,11,14,11,night,0.7857142857142857,0.8018548480591745,0.7628164345093923,0,0.0,0.7921
2012-07-11,13246,3,1,7,2,0,3,1,1,0.64,0.0,0,5,5,11,night,1.0,0.7990380385685414,0.7628164345093923,0,0.0,0.7921
2012-07-11,13247,3,1,7,3,0,3,1,1,0.64,0.1343,0,5,5,11,night,1.0,0.8173170279753528,0.7628164345093923,0,0.085952,0.7921
2012-07-11,13248,3,1,7,4,0,3,1,1,0.64,0.1343,1,6,7,11,night,0.8571428571428571,0.8342918234201965,0.7628164345093923,0,0.085952,0.7921
