dteday,hr,holiday,workingday,temp,hum^2,windspeed,temp*windspeed,day_night,pct_registered_hourly,pct_registered_monthly,season_1,season_2,season_3,season_4,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_1,weathersit_2,weathersit_3,weathersit_4,dayInstant_afternoon,dayInstant_midday,dayInstant_morning,dayInstant_night
2012-08-29,15,0,1,0.76,0.16,0.194,0.14744,1,0.7443709615117798,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-08-29,16,0,1,0.76,0.1369,0.1343,0.102068,1,0.7915030545157116,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-08-29,20,0,1,0.68,0.3248999999999999,0.0,0.0,1,0.8440735162678698,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2012-08-29,21,0,1,0.66,0.2916,0.1045,0.06897,1,0.8463485753419405,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2012-08-29,22,0,1,0.66,0.2916,0.0,0.0,1,0.8437551432947441,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-08-29,23,0,1,0.66,0.3248999999999999,0.0,0.0,1,0.8388922846577078,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2012-08-30,0,0,1,0.64,0.4760999999999999,0.0,0.0,0,0.8163168826313831,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,1,0,1,0.64,0.4225,0.0,0.0,0,0.8018548480591745,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,2,0,1,0.62,0.5328999999999999,0.0,0.0,0,0.7990380385685414,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,3,0,1,0.62,0.5328999999999999,0.0,0.0,0,0.8173170279753528,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,4,0,1,0.62,0.5328999999999999,0.0,0.0,0,0.8342918234201965,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,5,0,1,0.62,0.5328999999999999,0.0,0.0,0,0.9090063926361744,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,6,0,1,0.6,0.6889,0.1642,0.09852,0,0.9054121705685394,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2012-08-30,7,0,1,0.64,0.5328999999999999,0.0,0.0,1,0.9052410889673276,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2012-08-30,9,0,1,0.7,0.3364,0.0,0.0,1,0.854061979877075,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2012-08-30,10,0,1,0.72,0.2916,0.0,0.0,1,0.7610313538911803,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,11,0,1,0.76,0.16,0.0896,0.068096,1,0.7484355684678509,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,12,0,1,0.76,0.2025,0.1343,0.102068,1,0.7706762783326729,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,13,0,1,0.76,0.2304,0.1045,0.07942,1,0.7616378079174793,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,14,0,1,0.76,0.2304,0.1343,0.102068,1,0.7343085608927046,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,15,0,1,0.8,0.2116,0.1642,0.13136,1,0.7443709615117798,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,16,0,1,0.8,0.1848999999999999,0.1642,0.13136,1,0.7915030545157116,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-08-30,19,0,1,0.76,0.2304,0.1343,0.102068,1,0.8453556597500091,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-08-30,20,0,1,0.74,0.3364,0.1642,0.121508,1,0.8440735162678698,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-08-30,21,0,1,0.72,0.4356,0.1343,0.096696,1,0.8463485753419405,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2012-08-30,22,0,1,0.7,0.4899999999999999,0.0,0.0,1,0.8437551432947441,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-30,23,0,1,0.7,0.5476,0.1045,0.0731499999999999,1,0.8388922846577078,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2012-08-31,0,0,1,0.68,0.6889,0.1642,0.111656,0,0.8163168826313831,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,1,0,1,0.68,0.6889,0.1642,0.111656,0,0.8018548480591745,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,2,0,1,0.66,0.7921,0.1343,0.088638,0,0.7990380385685414,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,3,0,1,0.66,0.7921,0.1045,0.06897,0,0.8173170279753528,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,4,0,1,0.64,0.7921,0.1343,0.085952,0,0.8342918234201965,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,5,0,1,0.64,0.7921,0.1642,0.105088,0,0.9090063926361744,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,6,0,1,0.64,0.7921,0.1642,0.105088,0,0.9054121705685394,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2012-08-31,7,0,1,0.64,0.7921,0.0896,0.057344,1,0.9052410889673276,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2012-08-31,9,0,1,0.74,0.4899999999999999,0.0,0.0,1,0.854061979877075,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2012-08-31,10,0,1,0.76,0.3844,0.0896,0.068096,1,0.7610313538911803,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,11,0,1,0.86,0.0784,0.2985,0.25671,1,0.7484355684678509,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,12,0,1,0.86,0.0676,0.2537,0.218182,1,0.7706762783326729,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,13,0,1,0.88,0.0729,0.3284,0.288992,1,0.7616378079174793,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,14,0,1,0.9,0.0625,0.2239,0.20151,1,0.7343085608927046,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,15,0,1,0.9,0.0729,0.2985,0.26865,1,0.7443709615117798,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,16,0,1,0.9,0.0729,0.2537,0.2283299999999999,1,0.7915030545157116,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,17,0,1,0.88,0.1024,0.1642,0.144496,1,0.8218719530675913,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-08-31,18,0,1,0.86,0.1296,0.2537,0.218182,1,0.841917754177425,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-08-31,19,0,1,0.8,0.2400999999999999,0.1343,0.10744,1,0.8453556597500091,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-08-31,20,0,1,0.8,0.2400999999999999,0.1343,0.10744,1,0.8440735162678698,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-08-31,21,0,1,0.76,0.3364,0.194,0.14744,1,0.8463485753419405,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2012-08-31,22,0,1,0.76,0.3364,0.194,0.14744,1,0.8437551432947441,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-08-31,23,0,1,0.74,0.3844,0.1045,0.07733,1,0.8388922846577078,0.787409773293969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2012-09-01,0,0,0,0.74,0.3844,0.1045,0.07733,0,0.8163168826313831,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-01,1,0,0,0.72,0.5476,0.1343,0.096696,0,0.8018548480591745,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-01,2,0,0,0.7,0.4899999999999999,0.1642,0.11494,0,0.7990380385685414,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-01,3,0,0,0.7,0.4899999999999999,0.1045,0.0731499999999999,0,0.8173170279753528,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-01,4,0,0,0.7,0.4899999999999999,0.0,0.0,0,0.8342918234201965,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-01,5,0,0,0.68,0.6241000000000001,0.0,0.0,0,0.9090063926361744,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-01,6,0,0,0.68,0.6241000000000001,0.0,0.0,0,0.9054121705685394,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2012-09-01,7,0,0,0.74,0.3364,0.1343,0.099382,1,0.9052410889673276,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2012-09-01,8,0,0,0.76,0.3364,0.2537,0.1928119999999999,1,0.8967975977869581,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2012-09-01,9,0,0,0.76,0.3364,0.194,0.14744,1,0.854061979877075,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2012-09-01,10,0,0,0.78,0.3025,0.194,0.15132,1,0.7610313538911803,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,11,0,0,0.8,0.3025,0.2239,0.17912,1,0.7484355684678509,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,12,0,0,0.8,0.3025,0.1642,0.13136,1,0.7706762783326729,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,13,0,0,0.82,0.2704,0.0896,0.073472,1,0.7616378079174793,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,14,0,0,0.86,0.1936,0.1642,0.141212,1,0.7343085608927046,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,15,0,0,0.86,0.1936,0.2836,0.243896,1,0.7443709615117798,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,16,0,0,0.84,0.2400999999999999,0.1642,0.137928,1,0.7915030545157116,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,17,0,0,0.82,0.2704,0.0,0.0,1,0.8218719530675913,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-09-01,18,0,0,0.82,0.2704,0.0,0.0,1,0.841917754177425,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2012-09-01,19,0,0,0.78,0.3844,0.0,0.0,1,0.8453556597500091,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2012-09-01,20,0,0,0.76,0.4489000000000001,0.2537,0.1928119999999999,1,0.8440735162678698,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2012-09-01,21,0,0,0.64,0.7921,0.0,0.0,1,0.8463485753419405,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2012-09-01,22,0,0,0.66,0.7921,0.0,0.0,1,0.8437551432947441,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2012-09-01,23,0,0,0.66,0.7921,0.0896,0.059136,1,0.8388922846577078,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
2012-09-02,0,0,0,0.66,0.7921,0.0896,0.059136,0,0.8163168826313831,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2012-09-02,1,0,0,0.66,0.7921,0.0,0.0,0,0.8018548480591745,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-02,2,0,0,0.66,0.7921,0.0,0.0,0,0.7990380385685414,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-02,3,0,0,0.66,0.7921,0.0896,0.059136,0,0.8173170279753528,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-02,4,0,0,0.66,0.7921,0.0,0.0,0,0.8342918234201965,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-02,5,0,0,0.66,0.7921,0.0,0.0,0,0.9090063926361744,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-02,6,0,0,0.66,0.7921,0.0,0.0,0,0.9054121705685394,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-09-02,7,0,0,0.66,0.8835999999999999,0.0896,0.059136,1,0.9052410889673276,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-09-02,8,0,0,0.68,0.7921,0.0896,0.060928,1,0.8967975977869581,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-09-02,9,0,0,0.7,0.7055999999999999,0.0,0.0,1,0.854061979877075,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-09-02,10,0,0,0.72,0.6241000000000001,0.0,0.0,1,0.7610313538911803,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-02,11,0,0,0.74,0.4899999999999999,0.0,0.0,1,0.7484355684678509,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-02,12,0,0,0.74,0.4899999999999999,0.0,0.0,1,0.7706762783326729,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-09-02,13,0,0,0.72,0.5476,0.0896,0.064512,1,0.7616378079174793,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-09-02,14,0,0,0.72,0.6241000000000001,0.0896,0.064512,1,0.7343085608927046,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-09-02,15,0,0,0.74,0.5476,0.1343,0.099382,1,0.7443709615117798,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-09-02,16,0,0,0.74,0.4899999999999999,0.0,0.0,1,0.7915030545157116,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-09-02,17,0,0,0.76,0.4356,0.0896,0.068096,1,0.8218719530675913,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-09-02,18,0,0,0.74,0.5476,0.0,0.0,1,0.841917754177425,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-09-02,19,0,0,0.7,0.7055999999999999,0.2239,0.1567299999999999,1,0.8453556597500091,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012-09-02,20,0,0,0.7,0.7055999999999999,0.1642,0.11494,1,0.8440735162678698,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012-09-02,21,0,0,0.7,0.4899999999999999,0.1642,0.11494,1,0.8463485753419405,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-09-02,22,0,0,0.68,0.6889,0.1343,0.091324,1,0.8437551432947441,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-09-02,23,0,0,0.66,0.7921,0.0896,0.059136,1,0.8388922846577078,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-09-03,0,1,0,0.66,0.8835999999999999,0.0,0.0,0,0.8163168826313831,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2012-09-03,1,1,0,0.68,0.7921,0.1642,0.111656,0,0.8018548480591745,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2012-09-03,2,1,0,0.66,0.7921,0.1045,0.06897,0,0.7990380385685414,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-03,3,1,0,0.66,0.7921,0.1343,0.088638,0,0.8173170279753528,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-03,4,1,0,0.66,0.7921,0.0896,0.059136,0,0.8342918234201965,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-03,5,1,0,0.66,0.7921,0.0,0.0,0,0.9090063926361744,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2012-09-03,6,1,0,0.66,0.8835999999999999,0.0,0.0,0,0.9054121705685394,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-09-03,7,1,0,0.68,0.7224999999999999,0.0,0.0,1,0.9052410889673276,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2012-09-03,8,1,0,0.7,0.7055999999999999,0.1045,0.0731499999999999,1,0.8967975977869581,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-09-03,9,1,0,0.7,0.7055999999999999,0.1343,0.09401,1,0.854061979877075,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2012-09-03,10,1,0,0.74,0.5476,0.2239,0.165686,1,0.7610313538911803,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-03,11,1,0,0.74,0.4899999999999999,0.2836,0.209864,1,0.7484355684678509,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-03,12,1,0,0.76,0.3844,0.2985,0.22686,1,0.7706762783326729,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-03,13,1,0,0.76,0.4356,0.2537,0.1928119999999999,1,0.7616378079174793,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-03,14,1,0,0.74,0.4899999999999999,0.2985,0.2208899999999999,1,0.7343085608927046,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-09-03,15,1,0,0.74,0.4899999999999999,0.2239,0.165686,1,0.7443709615117798,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-09-03,16,1,0,0.74,0.4899999999999999,0.2239,0.165686,1,0.7915030545157116,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-09-03,17,1,0,0.74,0.4899999999999999,0.1343,0.099382,1,0.8218719530675913,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-09-03,18,1,0,0.74,0.4356,0.1642,0.121508,1,0.841917754177425,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-09-03,19,1,0,0.72,0.5476,0.194,0.13968,1,0.8453556597500091,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-09-03,20,1,0,0.72,0.5776,0.1045,0.0752399999999999,1,0.8440735162678698,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2012-09-03,21,1,0,0.72,0.5776,0.1045,0.0752399999999999,1,0.8463485753419405,0.8019948727388508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
